Frame,tube_count,total_peptides_in_tubes,avg_tube_size
6427,2,126,63.0
6428,2,156,78.0
6429,1,91,91.0
6430,0,0,0.0
6431,0,0,0.0
6432,1,175,175.0
6433,2,155,77.5
6434,0,0,0.0
6435,2,117,58.5
6436,0,0,0.0
6437,1,70,70.0
6438,1,98,98.0
6439,0,0,0.0
6440,0,0,0.0
6441,1,56,56.0
6442,0,0,0.0
6443,3,257,85.7
6444,0,0,0.0
6445,2,112,56.0
6446,2,157,78.5
6447,3,175,58.3
6448,1,70,70.0
6449,2,131,65.5
6450,2,164,82.0
6451,0,0,0.0
6452,4,264,66.0
6453,1,210,210.0
6454,0,0,0.0
6455,1,56,56.0
6456,2,430,215.0
6457,0,0,0.0
6458,2,224,112.0
6459,0,0,0.0
6460,1,63,63.0
6461,2,140,70.0
6462,1,112,112.0
6463,4,304,76.0
6464,4,284,71.0
6465,0,0,0.0
6466,1,84,84.0
6467,0,0,0.0
6468,1,56,56.0
6469,2,188,94.0
6470,1,52,52.0
6471,1,78,78.0
6472,1,70,70.0
6473,1,56,56.0
6474,0,0,0.0
6475,0,0,0.0
6476,0,0,0.0
6477,0,0,0.0
6478,3,193,64.3
6479,0,0,0.0
6480,0,0,0.0
6481,2,182,91.0
6482,3,233,77.7
6483,4,246,61.5
6484,0,0,0.0
6485,0,0,0.0
6486,2,133,66.5
6487,2,164,82.0
6488,1,68,68.0
6489,1,53,53.0
6490,3,234,78.0
6491,2,119,59.5
6492,0,0,0.0
6493,1,63,63.0
6494,3,169,56.3
6495,2,196,98.0
6496,1,147,147.0
6497,0,0,0.0
6498,0,0,0.0
6499,2,182,91.0
6500,0,0,0.0
6501,0,0,0.0
6502,2,139,69.5
6503,0,0,0.0
6504,1,126,126.0
6505,1,56,56.0
6506,1,56,56.0
6507,1,60,60.0
6508,0,0,0.0
6509,1,92,92.0
6510,2,200,100.0
6511,0,0,0.0
6512,1,63,63.0
6513,0,0,0.0
6514,1,61,61.0
6515,1,245,245.0
6516,0,0,0.0
6517,0,0,0.0
6518,0,0,0.0
6519,2,142,71.0
6520,1,51,51.0
6521,1,63,63.0
6522,0,0,0.0
6523,4,228,57.0
6524,0,0,0.0
6525,4,367,91.8
6526,2,141,70.5
6527,0,0,0.0
6528,1,56,56.0
6529,1,119,119.0
6530,2,111,55.5
6531,2,181,90.5
6532,0,0,0.0
6533,0,0,0.0
6534,0,0,0.0
6535,1,56,56.0
6536,2,119,59.5
6537,2,119,59.5
6538,1,109,109.0
6539,1,56,56.0
6540,1,67,67.0
6541,0,0,0.0
6542,0,0,0.0
6543,3,269,89.7
6544,0,0,0.0
6545,0,0,0.0
6546,1,91,91.0
6547,3,187,62.3
6548,1,98,98.0
6549,2,120,60.0
6550,1,77,77.0
6551,4,435,108.8
6552,0,0,0.0
6553,2,138,69.0
6554,0,0,0.0
6555,1,77,77.0
6556,1,56,56.0
6557,2,133,66.5
6558,1,53,53.0
6559,1,56,56.0
6560,3,277,92.3
6561,2,143,71.5
6562,4,332,83.0
6563,2,133,66.5
6564,1,50,50.0
6565,2,136,68.0
6566,2,140,70.0
6567,1,175,175.0
6568,2,117,58.5
6569,3,196,65.3
6570,0,0,0.0
6571,0,0,0.0
6572,0,0,0.0
6573,1,77,77.0
6574,2,126,63.0
6575,3,198,66.0
6576,1,51,51.0
6577,4,310,77.5
6578,1,84,84.0
6579,0,0,0.0
6580,1,61,61.0
6581,3,209,69.7
6582,0,0,0.0
6583,0,0,0.0
6584,1,84,84.0
6585,1,70,70.0
6586,0,0,0.0
6587,1,52,52.0
6588,0,0,0.0
6589,0,0,0.0
6590,1,84,84.0
6591,1,77,77.0
6592,0,0,0.0
6593,3,184,61.3
6594,0,0,0.0
6595,3,203,67.7
6596,0,0,0.0
6597,2,182,91.0
6598,1,52,52.0
6599,2,139,69.5
6600,1,56,56.0
6601,0,0,0.0
6602,0,0,0.0
6603,1,63,63.0
6604,1,70,70.0
6605,0,0,0.0
6606,0,0,0.0
6607,0,0,0.0
6608,0,0,0.0
6609,1,63,63.0
6610,0,0,0.0
6611,1,131,131.0
6612,1,63,63.0
6613,0,0,0.0
6614,0,0,0.0
6615,3,188,62.7
6616,0,0,0.0
6617,2,285,142.5
6618,1,54,54.0
6619,0,0,0.0
6620,2,158,79.0
6621,0,0,0.0
6622,1,60,60.0
6623,2,147,73.5
6624,2,221,110.5
6625,1,56,56.0
6626,0,0,0.0
6627,0,0,0.0
6628,0,0,0.0
6629,1,55,55.0
6630,1,105,105.0
6631,0,0,0.0
6632,0,0,0.0
6633,0,0,0.0
6634,1,56,56.0
6635,1,63,63.0
6636,2,126,63.0
6637,0,0,0.0
6638,1,58,58.0
6639,2,211,105.5
6640,2,140,70.0
6641,3,224,74.7
6642,2,133,66.5
6643,1,56,56.0
6644,2,135,67.5
6645,1,56,56.0
6646,2,133,66.5
6647,0,0,0.0
6648,1,51,51.0
6649,1,59,59.0
6650,0,0,0.0
6651,2,119,59.5
6652,0,0,0.0
6653,0,0,0.0
6654,0,0,0.0
6655,2,148,74.0
6656,0,0,0.0
6657,0,0,0.0
6658,1,84,84.0
6659,0,0,0.0
6660,2,292,146.0
6661,2,143,71.5
6662,2,152,76.0
6663,1,56,56.0
6664,0,0,0.0
6665,1,56,56.0
6666,0,0,0.0
6667,1,52,52.0
6668,1,80,80.0
6669,0,0,0.0
6670,0,0,0.0
6671,2,156,78.0
6672,1,70,70.0
6673,2,101,50.5
6674,1,140,140.0
6675,2,185,92.5
6676,1,70,70.0
6677,0,0,0.0
6678,0,0,0.0
6679,2,126,63.0
6680,1,64,64.0
6681,0,0,0.0
6682,0,0,0.0
6683,1,56,56.0
6684,1,105,105.0
6685,1,64,64.0
6686,0,0,0.0
6687,0,0,0.0
6688,1,56,56.0
6689,4,291,72.8
6690,0,0,0.0
6691,1,57,57.0
6692,0,0,0.0
6693,1,74,74.0
6694,1,69,69.0
6695,1,60,60.0
6696,3,204,68.0
6697,0,0,0.0
6698,1,77,77.0
6699,1,91,91.0
6700,1,56,56.0
6701,2,138,69.0
6702,2,131,65.5
6703,1,56,56.0
6704,0,0,0.0
6705,2,112,56.0
6706,1,84,84.0
6707,2,203,101.5
6708,1,56,56.0
6709,0,0,0.0
6710,1,67,67.0
6711,2,133,66.5
6712,2,126,63.0
6713,1,55,55.0
6714,3,216,72.0
6715,1,56,56.0
6716,1,70,70.0
6717,3,235,78.3
6718,0,0,0.0
6719,1,91,91.0
6720,0,0,0.0
6721,1,55,55.0
6722,1,52,52.0
6723,5,344,68.8
6724,0,0,0.0
6725,5,506,101.2
6726,0,0,0.0
6727,3,204,68.0
6728,1,63,63.0
6729,1,53,53.0
6730,3,198,66.0
6731,1,69,69.0
6732,1,145,145.0
6733,1,74,74.0
6734,0,0,0.0
6735,4,350,87.5
6736,0,0,0.0
6737,3,264,88.0
6738,2,109,54.5
6739,0,0,0.0
6740,1,97,97.0
6741,1,70,70.0
6742,0,0,0.0
6743,0,0,0.0
6744,4,545,136.2
6745,1,50,50.0
6746,0,0,0.0
6747,2,119,59.5
6748,2,196,98.0
6749,6,485,80.8
6750,1,56,56.0
6751,2,121,60.5
6752,1,52,52.0
6753,1,70,70.0
6754,0,0,0.0
6755,1,62,62.0
6756,1,105,105.0
6757,2,138,69.0
6758,2,125,62.5
6759,2,173,86.5
6760,3,233,77.7
6761,1,63,63.0
6762,1,75,75.0
6763,0,0,0.0
6764,1,56,56.0
6765,2,161,80.5
6766,0,0,0.0
6767,0,0,0.0
6768,0,0,0.0
6769,1,50,50.0
6770,1,70,70.0
6771,0,0,0.0
6772,3,198,66.0
6773,2,147,73.5
6774,0,0,0.0
6775,1,70,70.0
6776,1,63,63.0
6777,1,63,63.0
6778,0,0,0.0
6779,0,0,0.0
6780,0,0,0.0
6781,0,0,0.0
6782,3,189,63.0
6783,0,0,0.0
6784,2,118,59.0
6785,1,53,53.0
6786,2,196,98.0
6787,0,0,0.0
6788,1,56,56.0
6789,1,51,51.0
6790,4,383,95.8
6791,1,74,74.0
6792,0,0,0.0
6793,4,258,64.5
6794,1,56,56.0
6795,0,0,0.0
6796,0,0,0.0
6797,2,128,64.0
6798,1,54,54.0
6799,1,51,51.0
6800,2,122,61.0
6801,2,154,77.0
6802,0,0,0.0
6803,0,0,0.0
6804,0,0,0.0
6805,0,0,0.0
6806,0,0,0.0
6807,1,55,55.0
6808,0,0,0.0
6809,0,0,0.0
6810,5,406,81.2
6811,1,63,63.0
6812,1,56,56.0
6813,0,0,0.0
6814,2,126,63.0
6815,1,87,87.0
6816,0,0,0.0
6817,0,0,0.0
6818,1,79,79.0
6819,0,0,0.0
6820,0,0,0.0
6821,1,67,67.0
6822,1,67,67.0
6823,3,182,60.7
6824,4,332,83.0
6825,1,70,70.0
6826,1,63,63.0
6827,0,0,0.0
6828,0,0,0.0
6829,5,330,66.0
6830,2,126,63.0
6831,2,146,73.0
6832,1,112,112.0
6833,3,193,64.3
6834,1,58,58.0
6835,1,115,115.0
6836,0,0,0.0
6837,1,70,70.0
6838,3,269,89.7
6839,3,252,84.0
6840,1,77,77.0
6841,2,131,65.5
6842,2,171,85.5
6843,1,57,57.0
6844,0,0,0.0
6845,2,123,61.5
6846,2,139,69.5
6847,1,70,70.0
6848,2,140,70.0
6849,2,133,66.5
6850,1,70,70.0
6851,2,140,70.0
6852,1,63,63.0
6853,0,0,0.0
6854,1,63,63.0
6855,0,0,0.0
6856,2,182,91.0
6857,2,146,73.0
6858,1,105,105.0
6859,2,112,56.0
6860,2,131,65.5
6861,5,391,78.2
6862,3,187,62.3
6863,0,0,0.0
6864,2,125,62.5
6865,0,0,0.0
6866,2,119,59.5
6867,2,119,59.5
6868,2,119,59.5
6869,1,84,84.0
6870,2,147,73.5
6871,2,139,69.5
6872,1,70,70.0
6873,0,0,0.0
6874,1,54,54.0
6875,1,62,62.0
6876,0,0,0.0
6877,0,0,0.0
6878,0,0,0.0
6879,1,70,70.0
6880,1,68,68.0
6881,1,56,56.0
6882,0,0,0.0
6883,3,199,66.3
6884,4,261,65.2
6885,2,215,107.5
6886,2,163,81.5
6887,0,0,0.0
6888,1,60,60.0
6889,1,56,56.0
6890,0,0,0.0
6891,0,0,0.0
6892,1,77,77.0
6893,0,0,0.0
6894,0,0,0.0
6895,0,0,0.0
6896,0,0,0.0
6897,1,77,77.0
6898,1,70,70.0
6899,2,159,79.5
6900,1,105,105.0
6901,0,0,0.0
6902,0,0,0.0
6903,0,0,0.0
6904,2,130,65.0
6905,3,236,78.7
6906,1,53,53.0
6907,3,198,66.0
6908,2,140,70.0
6909,1,105,105.0
6910,0,0,0.0
6911,0,0,0.0
6912,1,66,66.0
6913,1,63,63.0
6914,1,63,63.0
6915,1,77,77.0
6916,2,119,59.5
6917,0,0,0.0
6918,1,68,68.0
6919,0,0,0.0
6920,1,84,84.0
6921,1,53,53.0
6922,0,0,0.0
6923,1,56,56.0
6924,1,91,91.0
6925,2,123,61.5
6926,1,126,126.0
6927,0,0,0.0
6928,1,56,56.0
6929,0,0,0.0
6930,1,70,70.0
6931,1,56,56.0
6932,3,215,71.7
6933,0,0,0.0
6934,2,257,128.5
6935,0,0,0.0
6936,2,119,59.5
6937,0,0,0.0
6938,0,0,0.0
6939,1,56,56.0
6940,0,0,0.0
6941,1,56,56.0
6942,2,168,84.0
6943,1,133,133.0
6944,3,203,67.7
6945,0,0,0.0
6946,1,77,77.0
6947,1,76,76.0
6948,2,119,59.5
6949,0,0,0.0
6950,1,79,79.0
6951,2,163,81.5
6952,2,154,77.0
6953,1,56,56.0
6954,0,0,0.0
6955,1,93,93.0
6956,3,247,82.3
6957,1,77,77.0
6958,2,133,66.5
6959,2,150,75.0
6960,0,0,0.0
6961,1,70,70.0
6962,1,70,70.0
6963,0,0,0.0
6964,0,0,0.0
6965,3,217,72.3
6966,3,184,61.3
6967,0,0,0.0
6968,0,0,0.0
6969,2,158,79.0
6970,1,70,70.0
6971,1,63,63.0
6972,0,0,0.0
6973,2,113,56.5
6974,0,0,0.0
6975,2,152,76.0
6976,2,250,125.0
6977,1,56,56.0
6978,0,0,0.0
6979,2,213,106.5
6980,2,147,73.5
6981,0,0,0.0
6982,1,117,117.0
6983,5,657,131.4
6984,1,133,133.0
6985,1,63,63.0
6986,0,0,0.0
6987,1,70,70.0
6988,0,0,0.0
6989,1,84,84.0
6990,1,56,56.0
6991,1,56,56.0
6992,0,0,0.0
6993,0,0,0.0
6994,0,0,0.0
6995,0,0,0.0
6996,3,237,79.0
6997,0,0,0.0
6998,1,58,58.0
6999,0,0,0.0
7000,0,0,0.0
7001,0,0,0.0
7002,5,415,83.0
7003,4,252,63.0
7004,0,0,0.0
7005,2,188,94.0
7006,0,0,0.0
7007,3,199,66.3
7008,1,112,112.0
7009,2,119,59.5
7010,0,0,0.0
7011,1,86,86.0
7012,0,0,0.0
7013,1,56,56.0
7014,0,0,0.0
7015,1,51,51.0
7016,1,51,51.0
7017,1,77,77.0
7018,0,0,0.0
7019,2,121,60.5
7020,0,0,0.0
7021,3,171,57.0
7022,2,127,63.5
7023,1,273,273.0
7024,0,0,0.0
7025,1,63,63.0
7026,2,155,77.5
7027,1,63,63.0
7028,0,0,0.0
7029,1,78,78.0
7030,1,69,69.0
7031,2,145,72.5
7032,0,0,0.0
7033,2,130,65.0
7034,3,199,66.3
7035,0,0,0.0
7036,2,142,71.0
7037,2,147,73.5
7038,2,176,88.0
7039,3,171,57.0
7040,1,77,77.0
7041,1,56,56.0
7042,0,0,0.0
7043,1,165,165.0
7044,2,218,109.0
7045,0,0,0.0
7046,0,0,0.0
7047,2,112,56.0
7048,1,61,61.0
7049,1,76,76.0
7050,0,0,0.0
7051,1,50,50.0
7052,0,0,0.0
7053,1,56,56.0
7054,2,143,71.5
7055,0,0,0.0
7056,1,210,210.0
7057,0,0,0.0
7058,0,0,0.0
7059,1,61,61.0
7060,0,0,0.0
7061,0,0,0.0
7062,3,195,65.0
7063,0,0,0.0
7064,0,0,0.0
7065,0,0,0.0
7066,0,0,0.0
7067,1,84,84.0
7068,5,359,71.8
7069,1,75,75.0
7070,0,0,0.0
7071,2,110,55.0
7072,1,111,111.0
7073,2,119,59.5
7074,1,63,63.0
7075,0,0,0.0
7076,4,318,79.5
7077,0,0,0.0
7078,1,56,56.0
7079,1,73,73.0
7080,1,70,70.0
7081,0,0,0.0
7082,1,63,63.0
7083,1,98,98.0
7084,1,63,63.0
7085,1,53,53.0
7086,1,51,51.0
7087,1,95,95.0
7088,2,143,71.5
7089,3,277,92.3
7090,0,0,0.0
7091,0,0,0.0
7092,3,202,67.3
7093,2,154,77.0
7094,0,0,0.0
7095,2,113,56.5
7096,1,50,50.0
7097,1,84,84.0
7098,0,0,0.0
7099,0,0,0.0
7100,1,63,63.0
7101,2,149,74.5
7102,0,0,0.0
7103,1,53,53.0
7104,0,0,0.0
7105,0,0,0.0
7106,0,0,0.0
7107,0,0,0.0
7108,1,53,53.0
7109,3,235,78.3
7110,1,62,62.0
7111,0,0,0.0
7112,1,63,63.0
7113,2,143,71.5
7114,0,0,0.0
7115,0,0,0.0
7116,2,149,74.5
7117,4,374,93.5
7118,2,112,56.0
7119,2,155,77.5
7120,0,0,0.0
7121,0,0,0.0
7122,2,154,77.0
7123,0,0,0.0
7124,0,0,0.0
7125,0,0,0.0
7126,2,123,61.5
7127,1,63,63.0
7128,2,112,56.0
7129,3,224,74.7
7130,3,208,69.3
7131,1,63,63.0
7132,1,70,70.0
7133,0,0,0.0
7134,2,109,54.5
7135,1,60,60.0
7136,0,0,0.0
7137,1,77,77.0
7138,0,0,0.0
7139,0,0,0.0
7140,2,147,73.5
7141,0,0,0.0
7142,0,0,0.0
7143,0,0,0.0
7144,1,70,70.0
7145,1,57,57.0
7146,0,0,0.0
7147,0,0,0.0
7148,1,105,105.0
7149,0,0,0.0
7150,2,186,93.0
7151,1,87,87.0
7152,1,86,86.0
7153,0,0,0.0
7154,0,0,0.0
7155,3,280,93.3
7156,1,84,84.0
7157,1,56,56.0
7158,1,77,77.0
7159,3,189,63.0
7160,1,62,62.0
7161,2,114,57.0
7162,1,98,98.0
7163,0,0,0.0
7164,2,154,77.0
7165,0,0,0.0
7166,2,155,77.5
7167,2,120,60.0
7168,2,119,59.5
7169,2,123,61.5
7170,1,53,53.0
7171,3,193,64.3
7172,3,170,56.7
7173,1,56,56.0
7174,1,105,105.0
7175,0,0,0.0
7176,1,51,51.0
7177,3,197,65.7
7178,2,139,69.5
7179,1,58,58.0
7180,1,152,152.0
7181,0,0,0.0
7182,2,120,60.0
7183,1,83,83.0
7184,1,70,70.0
7185,1,70,70.0
7186,1,56,56.0
7187,3,236,78.7
7188,2,118,59.0
7189,3,182,60.7
7190,0,0,0.0
7191,1,68,68.0
7192,2,196,98.0
7193,1,104,104.0
7194,1,182,182.0
7195,3,186,62.0
7196,0,0,0.0
7197,1,133,133.0
7198,0,0,0.0
7199,0,0,0.0
7200,2,160,80.0
7201,2,155,77.5
7202,4,280,70.0
7203,0,0,0.0
7204,0,0,0.0
7205,4,287,71.8
7206,0,0,0.0
7207,1,79,79.0
7208,1,55,55.0
7209,1,56,56.0
7210,2,180,90.0
7211,3,267,89.0
7212,1,140,140.0
7213,0,0,0.0
7214,0,0,0.0
7215,0,0,0.0
7216,2,126,63.0
7217,3,233,77.7
7218,0,0,0.0
7219,2,133,66.5
7220,0,0,0.0
7221,1,172,172.0
7222,3,166,55.3
7223,1,63,63.0
7224,2,119,59.5
7225,0,0,0.0
7226,3,175,58.3
7227,0,0,0.0
7228,1,150,150.0
7229,0,0,0.0
7230,2,154,77.0
7231,1,108,108.0
7232,0,0,0.0
7233,2,240,120.0
7234,0,0,0.0
7235,0,0,0.0
7236,1,350,350.0
7237,2,116,58.0
7238,2,126,63.0
7239,2,151,75.5
7240,0,0,0.0
7241,3,224,74.7
7242,0,0,0.0
7243,2,119,59.5
7244,0,0,0.0
7245,0,0,0.0
7246,1,84,84.0
7247,2,140,70.0
7248,1,199,199.0
7249,0,0,0.0
7250,2,158,79.0
7251,2,115,57.5
7252,0,0,0.0
7253,2,182,91.0
7254,3,709,236.3
7255,1,95,95.0
7256,3,185,61.7
7257,2,133,66.5
7258,2,118,59.0
7259,0,0,0.0
7260,3,484,161.3
7261,1,70,70.0
7262,2,134,67.0
7263,2,180,90.0
7264,3,217,72.3
7265,0,0,0.0
7266,1,62,62.0
7267,1,77,77.0
7268,2,126,63.0
7269,2,140,70.0
7270,2,139,69.5
7271,3,281,93.7
7272,5,329,65.8
7273,2,116,58.0
7274,2,163,81.5
7275,0,0,0.0
7276,1,61,61.0
7277,2,160,80.0
7278,2,140,70.0
7279,0,0,0.0
7280,1,84,84.0
7281,1,71,71.0
7282,2,147,73.5
7283,0,0,0.0
7284,2,224,112.0
7285,1,56,56.0
7286,1,133,133.0
7287,2,127,63.5
7288,0,0,0.0
7289,3,157,52.3
7290,2,188,94.0
7291,0,0,0.0
7292,0,0,0.0
7293,4,277,69.2
7294,0,0,0.0
7295,0,0,0.0
7296,2,129,64.5
7297,1,82,82.0
7298,1,56,56.0
7299,5,337,67.4
7300,2,133,66.5
7301,1,63,63.0
7302,2,137,68.5
7303,0,0,0.0
7304,2,147,73.5
7305,2,128,64.0
7306,2,133,66.5
7307,2,182,91.0
7308,3,188,62.7
7309,1,56,56.0
7310,3,199,66.3
7311,0,0,0.0
7312,2,159,79.5
7313,1,87,87.0
7314,1,63,63.0
7315,0,0,0.0
7316,0,0,0.0
7317,1,84,84.0
7318,0,0,0.0
7319,1,64,64.0
7320,0,0,0.0
7321,1,103,103.0
7322,4,364,91.0
7323,1,53,53.0
7324,1,168,168.0
7325,0,0,0.0
7326,0,0,0.0
7327,2,129,64.5
7328,1,53,53.0
7329,2,161,80.5
7330,1,84,84.0
7331,1,119,119.0
7332,0,0,0.0
7333,0,0,0.0
7334,0,0,0.0
7335,2,159,79.5
7336,0,0,0.0
7337,2,154,77.0
7338,1,55,55.0
7339,0,0,0.0
7340,2,129,64.5
7341,1,91,91.0
7342,1,91,91.0
7343,2,170,85.0
7344,1,91,91.0
7345,1,56,56.0
7346,1,56,56.0
7347,1,63,63.0
7348,0,0,0.0
7349,2,214,107.0
7350,3,224,74.7
7351,0,0,0.0
7352,2,127,63.5
7353,3,214,71.3
7354,0,0,0.0
7355,2,182,91.0
7356,0,0,0.0
7357,0,0,0.0
7358,1,91,91.0
7359,2,179,89.5
7360,0,0,0.0
7361,0,0,0.0
7362,1,56,56.0
7363,1,56,56.0
7364,1,160,160.0
7365,0,0,0.0
7366,0,0,0.0
7367,1,90,90.0
7368,0,0,0.0
7369,1,89,89.0
7370,1,252,252.0
7371,1,56,56.0
7372,1,217,217.0
7373,0,0,0.0
7374,0,0,0.0
7375,0,0,0.0
7376,3,238,79.3
7377,1,140,140.0
7378,0,0,0.0
7379,1,56,56.0
7380,0,0,0.0
7381,0,0,0.0
7382,2,107,53.5
7383,1,53,53.0
7384,0,0,0.0
7385,3,191,63.7
7386,1,63,63.0
7387,0,0,0.0
7388,1,98,98.0
7389,0,0,0.0
7390,0,0,0.0
7391,1,56,56.0
7392,0,0,0.0
7393,1,60,60.0
7394,1,70,70.0
7395,1,56,56.0
7396,1,76,76.0
7397,1,77,77.0
7398,3,183,61.0
7399,2,171,85.5
7400,1,67,67.0
7401,1,504,504.0
7402,0,0,0.0
7403,1,154,154.0
7404,1,56,56.0
7405,2,112,56.0
7406,0,0,0.0
7407,1,56,56.0
7408,1,56,56.0
7409,2,196,98.0
7410,2,140,70.0
7411,0,0,0.0
7412,0,0,0.0
7413,1,88,88.0
7414,1,105,105.0
7415,1,77,77.0
7416,0,0,0.0
7417,0,0,0.0
7418,0,0,0.0
7419,0,0,0.0
7420,1,154,154.0
7421,1,98,98.0
7422,1,61,61.0
7423,3,210,70.0
7424,2,182,91.0
7425,2,110,55.0
7426,3,203,67.7
7427,2,154,77.0
7428,1,56,56.0
7429,3,210,70.0
7430,1,56,56.0
7431,0,0,0.0
7432,0,0,0.0
7433,1,70,70.0
7434,0,0,0.0
7435,2,126,63.0
7436,0,0,0.0
7437,0,0,0.0
7438,1,106,106.0
7439,0,0,0.0
7440,1,126,126.0
7441,1,77,77.0
7442,1,63,63.0
7443,1,56,56.0
7444,2,217,108.5
7445,4,296,74.0
7446,1,56,56.0
7447,1,56,56.0
7448,3,182,60.7
7449,2,119,59.5
7450,1,165,165.0
7451,0,0,0.0
7452,1,63,63.0
7453,0,0,0.0
7454,0,0,0.0
7455,0,0,0.0
7456,2,175,87.5
7457,0,0,0.0
7458,0,0,0.0
7459,1,63,63.0
7460,2,170,85.0
7461,2,156,78.0
7462,1,70,70.0
7463,1,61,61.0
7464,0,0,0.0
7465,1,70,70.0
7466,2,119,59.5
7467,0,0,0.0
7468,0,0,0.0
7469,1,56,56.0
7470,1,282,282.0
7471,0,0,0.0
7472,1,72,72.0
7473,0,0,0.0
7474,0,0,0.0
7475,0,0,0.0
7476,1,63,63.0
7477,3,280,93.3
7478,3,184,61.3
7479,1,84,84.0
7480,0,0,0.0
7481,0,0,0.0
7482,0,0,0.0
7483,2,126,63.0
7484,0,0,0.0
7485,0,0,0.0
7486,0,0,0.0
7487,1,63,63.0
7488,1,63,63.0
7489,2,140,70.0
7490,1,84,84.0
7491,0,0,0.0
7492,2,142,71.0
7493,0,0,0.0
7494,1,56,56.0
7495,1,80,80.0
7496,0,0,0.0
7497,1,56,56.0
7498,1,55,55.0
7499,1,70,70.0
7500,0,0,0.0
7501,2,161,80.5
7502,2,175,87.5
7503,0,0,0.0
7504,0,0,0.0
7505,0,0,0.0
7506,2,178,89.0
7507,2,241,120.5
7508,0,0,0.0
7509,2,164,82.0
7510,1,67,67.0
7511,1,77,77.0
7512,1,60,60.0
7513,1,63,63.0
7514,0,0,0.0
7515,2,117,58.5
7516,0,0,0.0
7517,0,0,0.0
7518,1,123,123.0
7519,0,0,0.0
7520,1,70,70.0
7521,0,0,0.0
7522,1,56,56.0
7523,1,63,63.0
7524,0,0,0.0
7525,0,0,0.0
7526,3,203,67.7
7527,0,0,0.0
7528,3,183,61.0
7529,1,70,70.0
7530,1,57,57.0
7531,2,117,58.5
7532,1,56,56.0
7533,1,58,58.0
7534,2,161,80.5
7535,2,132,66.0
7536,2,129,64.5
7537,2,131,65.5
7538,3,231,77.0
7539,1,70,70.0
7540,3,336,112.0
7541,0,0,0.0
7542,2,107,53.5
7543,0,0,0.0
7544,1,56,56.0
7545,1,56,56.0
7546,1,56,56.0
7547,1,54,54.0
7548,1,70,70.0
7549,0,0,0.0
7550,0,0,0.0
7551,0,0,0.0
7552,0,0,0.0
7553,1,56,56.0
7554,1,57,57.0
7555,1,71,71.0
7556,1,69,69.0
7557,2,116,58.0
7558,1,161,161.0
7559,1,52,52.0
7560,0,0,0.0
7561,0,0,0.0
7562,3,227,75.7
7563,4,264,66.0
7564,0,0,0.0
7565,2,121,60.5
7566,0,0,0.0
7567,3,277,92.3
7568,3,231,77.0
7569,2,120,60.0
7570,2,128,64.0
7571,0,0,0.0
7572,3,236,78.7
7573,1,91,91.0
7574,2,354,177.0
7575,0,0,0.0
7576,0,0,0.0
7577,1,83,83.0
7578,1,56,56.0
7579,0,0,0.0
7580,0,0,0.0
7581,1,63,63.0
7582,1,56,56.0
7583,0,0,0.0
7584,0,0,0.0
7585,1,112,112.0
7586,1,77,77.0
7587,3,210,70.0
7588,0,0,0.0
7589,0,0,0.0
7590,1,67,67.0
7591,2,174,87.0
7592,0,0,0.0
7593,0,0,0.0
7594,0,0,0.0
7595,4,287,71.8
7596,0,0,0.0
7597,1,56,56.0
7598,2,153,76.5
7599,0,0,0.0
7600,1,82,82.0
7601,0,0,0.0
7602,0,0,0.0
7603,0,0,0.0
7604,2,204,102.0
7605,1,64,64.0
7606,2,127,63.5
7607,0,0,0.0
7608,1,70,70.0
7609,1,96,96.0
7610,1,56,56.0
7611,0,0,0.0
7612,0,0,0.0
7613,0,0,0.0
7614,3,255,85.0
7615,1,98,98.0
7616,2,147,73.5
7617,1,67,67.0
7618,1,78,78.0
7619,1,84,84.0
7620,3,213,71.0
7621,1,175,175.0
7622,3,322,107.3
7623,0,0,0.0
7624,0,0,0.0
7625,1,189,189.0
7626,0,0,0.0
7627,0,0,0.0
7628,1,56,56.0
7629,0,0,0.0
7630,0,0,0.0
7631,1,56,56.0
7632,1,56,56.0
7633,0,0,0.0
7634,3,175,58.3
7635,1,105,105.0
7636,1,90,90.0
7637,3,195,65.0
7638,1,63,63.0
7639,2,126,63.0
7640,0,0,0.0
7641,0,0,0.0
7642,0,0,0.0
7643,1,63,63.0
7644,1,84,84.0
7645,2,196,98.0
7646,1,50,50.0
7647,2,147,73.5
7648,3,255,85.0
7649,0,0,0.0
7650,0,0,0.0
7651,3,234,78.0
7652,1,56,56.0
7653,0,0,0.0
7654,1,62,62.0
7655,1,56,56.0
7656,0,0,0.0
7657,1,63,63.0
7658,0,0,0.0
7659,4,257,64.2
7660,1,77,77.0
7661,2,147,73.5
7662,2,161,80.5
7663,1,161,161.0
7664,0,0,0.0
7665,1,56,56.0
7666,1,63,63.0
7667,1,57,57.0
7668,0,0,0.0
7669,2,161,80.5
7670,0,0,0.0
7671,0,0,0.0
7672,0,0,0.0
7673,0,0,0.0
7674,1,56,56.0
7675,1,84,84.0
7676,0,0,0.0
7677,2,116,58.0
7678,2,134,67.0
7679,1,50,50.0
7680,2,161,80.5
7681,0,0,0.0
7682,0,0,0.0
7683,0,0,0.0
7684,0,0,0.0
7685,2,193,96.5
7686,0,0,0.0
7687,1,53,53.0
7688,1,58,58.0
7689,1,112,112.0
7690,1,70,70.0
7691,1,56,56.0
7692,1,117,117.0
7693,0,0,0.0
7694,0,0,0.0
7695,1,50,50.0
7696,0,0,0.0
