Frame,shape,pathway
7155,fiber,fiber-only
7156,fiber,fiber-only
7157,fiber,fiber-only
7158,fiber,fiber-only
7159,fiber,fiber-only
7160,fiber,fiber-only
7161,fiber,fiber-only
7162,fiber,fiber-only
7163,fiber,fiber-only
7164,fiber,fiber-only
7165,fiber,fiber-only
7166,fiber,fiber-only
7167,fiber,fiber-only
7168,sheet,sheet->vesicle
7169,fiber,fiber-only
7170,fiber,fiber-only
7171,fiber,fiber-only
7172,fiber,fiber-only
7173,fiber,fiber-only
7174,fiber,fiber-only
7175,fiber,fiber-only
7176,fiber,fiber-only
7177,fiber,fiber-only
7178,fiber,fiber-only
7179,fiber,fiber-only
7180,fiber,fiber-only
7181,fiber,fiber-only
7182,fiber,fiber-only
7183,fiber,fiber-only
7184,fiber,fiber-only
7185,fiber,fiber-only
7186,fiber,fiber-only
7187,fiber,fiber-only
7188,fiber,fiber-only
7189,fiber,fiber-only
7190,fiber,fiber-only
7191,fiber,fiber-only
7192,fiber,fiber-only
7193,fiber,fiber-only
7194,fiber,fiber-only
7195,fiber,fiber-only
7196,fiber,fiber-only
7197,fiber,fiber-only
7198,fiber,fiber-only
7199,fiber,fiber-only
7200,fiber,fiber-only
7201,fiber,fiber-only
7202,fiber,fiber-only
7203,fiber,fiber-only
7204,fiber,fiber-only
7205,fiber,fiber-only
7206,fiber,fiber-only
7207,fiber,fiber-only
7208,sheet,sheet->vesicle
7209,fiber,fiber-only
7210,sheet,sheet->vesicle
7211,fiber,fiber-only
7212,fiber,fiber-only
7213,fiber,fiber-only
7214,fiber,fiber-only
7215,fiber,fiber-only
7216,fiber,fiber-only
7217,fiber,fiber-only
7218,sheet,sheet->vesicle
7219,sheet,sheet->vesicle
7220,fiber,fiber-only
7221,sheet,sheet->vesicle
7222,fiber,fiber-only
7223,fiber,fiber-only
7224,sheet,sheet->vesicle
7225,fiber,fiber-only
7226,fiber,fiber-only
7227,fiber,fiber-only
7228,sheet,sheet->vesicle
7229,sheet,sheet->vesicle
7230,sheet,sheet->vesicle
7231,sheet,sheet->vesicle
7232,sheet,sheet->vesicle
7233,sheet,sheet->vesicle
7234,sheet,sheet->vesicle
7235,fiber,fiber-only
7236,fiber,fiber-only
7237,fiber,fiber-only
7238,fiber,fiber-only
7239,fiber,fiber-only
7240,fiber,fiber-only
7241,fiber,fiber-only
7242,fiber,fiber-only
7243,fiber,fiber-only
7244,fiber,fiber-only
7245,fiber,fiber-only
7246,fiber,fiber-only
7247,fiber,fiber-only
7248,fiber,fiber-only
7249,fiber,fiber-only
7250,sheet,sheet->vesicle
7251,fiber,fiber-only
7252,fiber,fiber-only
7253,fiber,fiber-only
7254,fiber,fiber-only
7255,sheet,sheet->vesicle
7256,fiber,fiber-only
7257,sheet,sheet->vesicle
7258,fiber,fiber-only
7259,sheet,sheet->vesicle
7260,fiber,fiber-only
7261,sheet,sheet->vesicle
7262,fiber,fiber-only
7263,fiber,fiber-only
7264,fiber,fiber-only
7265,fiber,fiber-only
7266,fiber,fiber-only
7267,fiber,fiber-only
7268,fiber,fiber-only
7269,fiber,fiber-only
7270,fiber,fiber-only
7271,fiber,fiber-only
7272,fiber,fiber-only
7273,fiber,fiber-only
7274,fiber,fiber-only
7275,fiber,fiber-only
7276,fiber,fiber-only
7277,fiber,fiber-only
7278,fiber,fiber-only
7279,sheet,sheet->vesicle
7280,fiber,fiber-only
7281,fiber,fiber-only
7282,fiber,fiber-only
7283,fiber,fiber-only
7284,fiber,fiber-only
7285,fiber,fiber-only
7286,fiber,fiber-only
7287,fiber,fiber-only
7288,fiber,fiber-only
7289,fiber,fiber-only
7290,fiber,fiber-only
7291,fiber,fiber-only
7292,fiber,fiber-only
7293,fiber,fiber-only
7294,fiber,fiber-only
7295,fiber,fiber-only
7296,fiber,fiber-only
7297,fiber,fiber-only
7298,fiber,fiber-only
7299,fiber,fiber-only
7300,fiber,fiber-only
7301,fiber,fiber-only
7302,fiber,fiber-only
7303,fiber,fiber-only
7304,fiber,fiber-only
7305,fiber,fiber-only
7306,fiber,fiber-only
7307,sheet,sheet->vesicle
7308,fiber,fiber-only
7309,fiber,fiber-only
7310,fiber,fiber-only
7311,fiber,fiber-only
7312,fiber,fiber-only
7313,fiber,fiber-only
7314,fiber,fiber-only
7315,sheet,sheet->vesicle
7316,fiber,fiber-only
7317,fiber,fiber-only
7318,fiber,fiber-only
7319,fiber,fiber-only
7320,sheet,sheet->vesicle
7321,fiber,fiber-only
7322,fiber,fiber-only
7323,fiber,fiber-only
7324,fiber,fiber-only
7325,fiber,fiber-only
7326,fiber,fiber-only
7327,fiber,fiber-only
7328,fiber,fiber-only
7329,fiber,fiber-only
7330,sheet,sheet->vesicle
7331,fiber,fiber-only
7332,fiber,fiber-only
7333,fiber,fiber-only
7334,sheet,sheet->vesicle
7335,fiber,fiber-only
7336,fiber,fiber-only
7337,sheet,sheet->vesicle
7338,fiber,fiber-only
7339,fiber,fiber-only
7340,fiber,fiber-only
7341,fiber,fiber->tube
7342,fiber,fiber-only
7343,fiber,fiber-only
7344,fiber,fiber-only
7345,fiber,fiber-only
7346,fiber,fiber-only
7347,fiber,fiber-only
7348,fiber,fiber-only
7349,fiber,fiber-only
7350,sheet,sheet->vesicle
7351,fiber,fiber-only
7352,fiber,fiber-only
7353,fiber,fiber-only
7354,fiber,fiber-only
7355,fiber,fiber-only
7356,fiber,fiber-only
7357,fiber,fiber-only
7358,fiber,fiber-only
7359,fiber,fiber-only
7360,fiber,fiber-only
7361,fiber,fiber-only
7362,fiber,fiber-only
7363,fiber,fiber-only
7364,fiber,fiber-only
7365,fiber,fiber-only
7366,fiber,fiber-only
7367,fiber,fiber-only
7368,fiber,fiber-only
7369,fiber,fiber-only
7370,fiber,fiber-only
7371,fiber,fiber-only
7372,fiber,fiber-only
7373,fiber,fiber-only
7374,fiber,fiber-only
7375,fiber,fiber-only
7376,fiber,fiber-only
7377,fiber,fiber-only
7378,fiber,fiber-only
7379,fiber,fiber-only
7380,fiber,fiber-only
7381,fiber,fiber-only
7382,fiber,fiber-only
7383,fiber,fiber-only
7384,fiber,fiber-only
7385,fiber,fiber-only
7386,fiber,fiber-only
7387,fiber,fiber-only
7388,fiber,fiber-only
7389,fiber,fiber-only
7390,fiber,fiber-only
7391,fiber,fiber-only
7392,fiber,fiber-only
7393,fiber,fiber-only
7394,fiber,fiber-only
7395,fiber,fiber-only
7396,fiber,fiber-only
7397,fiber,fiber-only
7398,fiber,fiber-only
7399,fiber,fiber-only
7400,fiber,fiber-only
7401,fiber,fiber-only
7402,fiber,fiber-only
7403,fiber,fiber-only
7404,fiber,fiber-only
7405,fiber,fiber-only
7406,fiber,fiber-only
7407,fiber,fiber-only
7408,fiber,fiber-only
7409,fiber,fiber-only
7410,fiber,fiber-only
7411,fiber,fiber-only
7412,fiber,fiber-only
7413,fiber,fiber-only
7414,fiber,fiber-only
7415,fiber,fiber-only
7416,fiber,fiber-only
7417,fiber,fiber-only
7418,fiber,fiber-only
7419,fiber,fiber-only
7420,fiber,fiber-only
7421,fiber,fiber-only
7422,fiber,fiber-only
7423,fiber,fiber-only
7424,fiber,fiber-only
7425,fiber,fiber-only
7426,fiber,fiber-only
7427,fiber,fiber-only
7428,fiber,fiber-only
7429,fiber,fiber-only
7430,fiber,fiber-only
7431,fiber,fiber-only
7432,fiber,fiber-only
7433,fiber,fiber-only
7434,fiber,fiber-only
7435,fiber,fiber-only
7436,fiber,fiber-only
7437,fiber,fiber-only
7438,fiber,fiber-only
7439,fiber,fiber-only
7440,fiber,fiber-only
7441,fiber,fiber-only
7442,fiber,fiber-only
7443,fiber,fiber-only
7444,fiber,fiber-only
7445,fiber,fiber-only
7446,fiber,fiber-only
7447,fiber,fiber-only
7448,fiber,fiber-only
7449,fiber,fiber-only
7450,fiber,fiber-only
7451,fiber,fiber-only
7452,fiber,fiber-only
7453,fiber,fiber-only
7454,fiber,fiber-only
7455,fiber,fiber-only
7456,fiber,fiber-only
7457,fiber,fiber-only
7458,fiber,fiber-only
7459,fiber,fiber-only
7460,fiber,fiber-only
7461,fiber,fiber-only
7462,fiber,fiber-only
7463,fiber,fiber-only
7464,fiber,fiber-only
7465,fiber,fiber-only
7466,fiber,fiber-only
7467,fiber,fiber-only
7468,fiber,fiber-only
7469,fiber,fiber-only
7470,fiber,fiber-only
7471,fiber,fiber-only
7472,fiber,fiber-only
7473,fiber,fiber-only
7474,fiber,fiber-only
7475,fiber,fiber-only
7476,fiber,fiber-only
7477,fiber,fiber-only
7478,fiber,fiber-only
7479,fiber,fiber-only
7480,fiber,fiber-only
7481,fiber,fiber-only
7482,fiber,fiber-only
7483,fiber,fiber-only
7484,fiber,fiber-only
7485,fiber,fiber-only
7486,fiber,fiber-only
7487,fiber,fiber-only
7488,fiber,fiber-only
7489,fiber,fiber-only
7490,fiber,fiber-only
7491,fiber,fiber-only
7492,fiber,fiber-only
7493,fiber,fiber-only
7494,fiber,fiber-only
7495,fiber,fiber-only
7496,fiber,fiber-only
7497,fiber,fiber-only
7498,fiber,fiber-only
7499,fiber,fiber-only
7500,fiber,fiber-only
7501,fiber,fiber-only
7502,fiber,fiber-only
7503,sheet,sheet->vesicle
7504,fiber,fiber-only
7505,sheet,sheet->vesicle
7506,fiber,fiber-only
7507,sheet,sheet->vesicle
7508,fiber,fiber-only
7509,fiber,fiber-only
7510,fiber,fiber-only
7511,fiber,fiber-only
7512,fiber,fiber-only
7513,fiber,fiber-only
7514,fiber,fiber-only
7515,fiber,fiber-only
7516,fiber,fiber-only
7517,fiber,fiber-only
7518,fiber,fiber-only
7519,fiber,fiber-only
7520,fiber,fiber-only
7521,sheet,sheet->vesicle
7522,fiber,fiber-only
7523,fiber,fiber-only
7524,fiber,fiber-only
7525,fiber,fiber-only
7526,fiber,fiber-only
7527,fiber,fiber-only
7528,fiber,fiber-only
7529,fiber,fiber-only
7530,fiber,fiber-only
7531,fiber,fiber-only
7532,fiber,fiber-only
7533,fiber,fiber-only
7534,fiber,fiber-only
7535,fiber,fiber-only
7536,fiber,fiber-only
7537,fiber,fiber-only
7538,fiber,fiber-only
7539,fiber,fiber-only
7540,fiber,fiber-only
7541,fiber,fiber-only
7542,fiber,fiber-only
7543,fiber,fiber-only
7544,fiber,fiber-only
7545,fiber,fiber-only
7546,fiber,fiber-only
7547,fiber,fiber-only
7548,fiber,fiber-only
7549,fiber,fiber-only
7550,fiber,fiber-only
7551,fiber,fiber-only
7552,fiber,fiber-only
7553,fiber,fiber-only
7554,fiber,fiber-only
7555,fiber,fiber-only
7556,fiber,fiber-only
7557,sheet,sheet->vesicle
7558,fiber,fiber-only
7559,fiber,fiber-only
7560,sheet,sheet->vesicle
7561,fiber,fiber-only
7562,fiber,fiber-only
7563,sheet,sheet->vesicle
7564,fiber,fiber-only
7565,fiber,fiber-only
7566,fiber,fiber-only
7567,fiber,fiber-only
7568,fiber,fiber-only
7569,fiber,fiber-only
7570,fiber,fiber-only
7571,fiber,fiber-only
7572,fiber,fiber-only
7573,sheet,sheet->vesicle
7574,sheet,sheet->vesicle
7575,fiber,fiber-only
7576,fiber,fiber-only
7577,fiber,fiber-only
7578,fiber,fiber-only
7579,fiber,fiber-only
7580,fiber,fiber-only
7581,fiber,fiber-only
7582,fiber,fiber-only
7583,fiber,fiber-only
7584,fiber,fiber-only
7585,fiber,fiber-only
7586,fiber,fiber-only
7587,fiber,fiber-only
7588,fiber,fiber-only
7589,fiber,fiber-only
7590,fiber,fiber-only
7591,fiber,fiber-only
7592,fiber,fiber-only
7593,fiber,fiber-only
7594,fiber,fiber-only
7595,fiber,fiber-only
7596,fiber,fiber-only
7597,fiber,fiber-only
7598,fiber,fiber-only
7599,fiber,fiber-only
7600,fiber,fiber-only
7601,fiber,fiber-only
7602,fiber,fiber-only
7603,fiber,fiber-only
7604,fiber,fiber-only
7605,fiber,fiber-only
7606,fiber,fiber-only
7607,fiber,fiber-only
7608,fiber,fiber-only
7609,fiber,fiber-only
7610,fiber,fiber-only
7611,fiber,fiber-only
7612,fiber,fiber-only
7613,fiber,fiber-only
7614,fiber,fiber-only
7615,fiber,fiber-only
7616,fiber,fiber-only
7617,fiber,fiber-only
7618,fiber,fiber-only
7619,fiber,fiber-only
7620,fiber,fiber-only
7621,fiber,fiber-only
7622,fiber,fiber-only
7623,fiber,fiber-only
7624,fiber,fiber-only
7625,fiber,fiber-only
7626,fiber,fiber-only
7627,fiber,fiber-only
7628,fiber,fiber-only
7629,fiber,fiber-only
7630,fiber,fiber-only
7631,fiber,fiber-only
7632,fiber,fiber-only
7633,fiber,fiber-only
7634,fiber,fiber-only
7635,fiber,fiber-only
7636,fiber,fiber-only
7637,fiber,fiber-only
7638,fiber,fiber-only
7639,fiber,fiber-only
7640,fiber,fiber-only
7641,fiber,fiber-only
7642,fiber,fiber-only
7643,fiber,fiber-only
7644,fiber,fiber-only
7645,fiber,fiber-only
7646,fiber,fiber-only
7647,fiber,fiber-only
7648,fiber,fiber-only
7649,fiber,fiber-only
7650,fiber,fiber-only
7651,fiber,fiber-only
7652,fiber,fiber-only
7653,fiber,fiber-only
7654,fiber,fiber-only
7655,fiber,fiber-only
7656,fiber,fiber-only
7657,fiber,fiber-only
7658,fiber,fiber-only
7659,fiber,fiber-only
7660,fiber,fiber-only
7661,fiber,fiber-only
7662,fiber,fiber-only
7663,fiber,fiber-only
7664,fiber,fiber-only
7665,fiber,fiber-only
7666,fiber,fiber-only
7667,fiber,fiber-only
7668,fiber,fiber-only
7669,fiber,fiber-only
7670,fiber,fiber-only
7671,fiber,fiber-only
7672,fiber,fiber-only
7673,fiber,fiber-only
7674,fiber,fiber-only
7675,fiber,fiber-only
7676,fiber,fiber-only
7677,fiber,fiber-only
7678,fiber,fiber-only
7679,fiber,fiber-only
7680,fiber,fiber-only
7681,fiber,fiber-only
7682,fiber,fiber-only
7683,fiber,fiber-only
7684,fiber,fiber-only
7685,fiber,fiber-only
7686,fiber,fiber-only
7687,fiber,fiber-only
7688,fiber,fiber-only
7689,fiber,fiber-only
7690,fiber,fiber-only
7691,fiber,fiber-only
7692,fiber,fiber-only
7693,fiber,fiber-only
7694,fiber,fiber-only
7695,fiber,fiber-only
7696,fiber,fiber-only
7697,fiber,fiber-only
7698,fiber,fiber-only
7699,fiber,fiber-only
7700,fiber,fiber-only
7701,fiber,fiber-only
7702,fiber,fiber-only
7703,fiber,fiber-only
7704,fiber,fiber-only
7705,fiber,fiber-only
7706,fiber,fiber-only
7707,fiber,fiber-only
7708,fiber,fiber-only
7709,fiber,fiber-only
7710,fiber,fiber-only
7711,fiber,fiber-only
7712,fiber,fiber-only
7713,fiber,fiber-only
7714,fiber,fiber-only
7715,fiber,fiber-only
7716,fiber,fiber-only
7717,fiber,fiber-only
7718,fiber,fiber-only
7719,fiber,fiber-only
7720,fiber,fiber-only
7721,fiber,fiber-only
7722,fiber,fiber-only
7723,fiber,fiber-only
7724,fiber,fiber-only
7725,fiber,fiber-only
7726,fiber,fiber-only
7727,fiber,fiber-only
7728,fiber,fiber-only
7729,fiber,fiber-only
7730,fiber,fiber-only
7731,fiber,fiber-only
7732,fiber,fiber-only
7733,fiber,fiber-only
7734,fiber,fiber-only
7735,fiber,fiber-only
7736,fiber,fiber-only
7737,fiber,fiber-only
7738,fiber,fiber-only
7739,fiber,fiber-only
7740,fiber,fiber-only
7741,fiber,fiber-only
7742,fiber,fiber-only
7743,fiber,fiber-only
7744,fiber,fiber-only
7745,fiber,fiber-only
7746,fiber,fiber-only
7747,fiber,fiber-only
7748,fiber,fiber-only
7749,fiber,fiber-only
7750,fiber,fiber-only
7751,fiber,fiber-only
7752,fiber,fiber-only
7753,fiber,fiber-only
7754,fiber,fiber-only
7755,fiber,fiber-only
7756,fiber,fiber-only
7757,fiber,fiber-only
7758,fiber,fiber-only
7759,fiber,fiber-only
7760,fiber,fiber-only
7761,fiber,fiber-only
7762,fiber,fiber-only
7763,fiber,fiber-only
7764,sheet,sheet->vesicle
7765,fiber,fiber-only
7766,fiber,fiber-only
7767,fiber,fiber-only
7768,fiber,fiber-only
7769,fiber,fiber-only
7770,fiber,fiber-only
7771,fiber,fiber-only
7772,fiber,fiber-only
7773,fiber,fiber-only
7774,fiber,fiber-only
7775,fiber,fiber-only
7776,fiber,fiber-only
7777,fiber,fiber-only
7778,fiber,fiber-only
7779,fiber,fiber-only
7780,fiber,fiber-only
7781,fiber,fiber-only
7782,fiber,fiber-only
7783,fiber,fiber-only
7784,fiber,fiber-only
7785,fiber,fiber-only
7786,fiber,fiber-only
7787,fiber,fiber-only
7788,fiber,fiber-only
7789,fiber,fiber-only
7790,fiber,fiber-only
7791,fiber,fiber-only
7792,fiber,fiber-only
7793,fiber,fiber-only
7794,sheet,sheet->vesicle
7795,fiber,fiber-only
7796,fiber,fiber-only
7797,fiber,fiber-only
7798,fiber,fiber-only
7799,fiber,fiber-only
7800,fiber,fiber-only
7801,fiber,fiber-only
7802,fiber,fiber-only
7803,fiber,fiber-only
7804,fiber,fiber-only
7805,fiber,fiber-only
7806,fiber,fiber-only
7807,fiber,fiber-only
7808,fiber,fiber-only
7809,fiber,fiber-only
7810,fiber,fiber-only
7811,fiber,fiber-only
7812,fiber,fiber-only
7813,fiber,fiber-only
7814,fiber,fiber-only
7815,fiber,fiber-only
7816,fiber,fiber-only
7817,fiber,fiber-only
7818,fiber,fiber-only
7819,fiber,fiber-only
7820,fiber,fiber-only
7821,fiber,fiber-only
7822,fiber,fiber-only
7823,fiber,fiber-only
7824,fiber,fiber-only
7825,fiber,fiber-only
7826,fiber,fiber-only
7827,fiber,fiber-only
7828,fiber,fiber-only
7829,fiber,fiber-only
7830,fiber,fiber-only
7831,fiber,fiber-only
7832,fiber,fiber-only
7833,fiber,fiber-only
7834,fiber,fiber-only
7835,fiber,fiber-only
7836,fiber,fiber-only
7837,fiber,fiber-only
7838,fiber,fiber-only
7839,fiber,fiber-only
7840,fiber,fiber-only
7841,fiber,fiber-only
7842,fiber,fiber-only
7843,fiber,fiber-only
7844,fiber,fiber-only
7845,fiber,fiber-only
7846,fiber,fiber-only
7847,fiber,fiber-only
7848,fiber,fiber-only
7849,fiber,fiber-only
7850,fiber,fiber-only
7851,fiber,fiber-only
7852,sheet,sheet->vesicle
7853,fiber,fiber-only
7854,fiber,fiber-only
7855,fiber,fiber-only
7856,fiber,fiber-only
7857,fiber,fiber-only
7858,fiber,fiber-only
7859,fiber,fiber-only
7860,fiber,fiber-only
7861,fiber,fiber-only
7862,fiber,fiber-only
7863,fiber,fiber-only
7864,fiber,fiber-only
7865,fiber,fiber-only
7866,fiber,fiber-only
7867,fiber,fiber-only
7868,sheet,sheet->vesicle
7869,fiber,fiber-only
7870,fiber,fiber-only
7871,sheet,sheet->vesicle
7872,fiber,fiber-only
7873,sheet,sheet->vesicle
7874,fiber,fiber-only
7875,fiber,fiber-only
7876,fiber,fiber-only
7877,fiber,fiber-only
7878,fiber,fiber-only
7879,fiber,fiber-only
7880,fiber,fiber-only
7881,fiber,fiber-only
7882,fiber,fiber-only
7883,fiber,fiber-only
7884,fiber,fiber-only
7885,fiber,fiber-only
7886,fiber,fiber-only
7887,sheet,sheet->vesicle
7888,fiber,fiber-only
7889,fiber,fiber-only
7890,fiber,fiber-only
7891,fiber,fiber-only
7892,fiber,fiber-only
7893,sheet,sheet->vesicle
7894,fiber,fiber-only
7895,fiber,fiber-only
7896,fiber,fiber-only
7897,fiber,fiber-only
7898,fiber,fiber-only
7899,fiber,fiber-only
7900,fiber,fiber-only
7901,fiber,fiber-only
7902,fiber,fiber-only
7903,fiber,fiber-only
7904,fiber,fiber-only
7905,sheet,sheet->vesicle
7906,fiber,fiber-only
7907,fiber,fiber-only
7908,fiber,fiber-only
7909,sheet,sheet->vesicle
7910,fiber,fiber-only
7911,fiber,fiber-only
7912,fiber,fiber-only
7913,fiber,fiber-only
7914,sheet,sheet->vesicle
7915,fiber,fiber-only
7916,fiber,fiber-only
7917,fiber,fiber-only
7918,fiber,fiber-only
7919,fiber,fiber-only
7920,fiber,fiber-only
7921,sheet,sheet->vesicle
7922,fiber,fiber-only
7923,fiber,fiber-only
7924,fiber,fiber-only
7925,fiber,fiber-only
7926,fiber,fiber-only
7927,fiber,fiber-only
7928,fiber,fiber-only
7929,fiber,fiber-only
7930,fiber,fiber-only
7931,fiber,fiber-only
7932,fiber,fiber-only
7933,sheet,sheet->vesicle
7934,fiber,fiber-only
7935,sheet,sheet->vesicle
7936,fiber,fiber-only
7937,fiber,fiber-only
7938,fiber,fiber-only
7939,fiber,fiber-only
7940,fiber,fiber-only
7941,sheet,sheet->vesicle
7942,fiber,fiber-only
7943,fiber,fiber-only
7944,sheet,sheet->vesicle
7945,fiber,fiber-only
7946,fiber,fiber-only
7947,fiber,fiber-only
7948,fiber,fiber-only
7949,fiber,fiber-only
7950,fiber,fiber-only
7951,fiber,fiber-only
7952,fiber,fiber-only
7953,fiber,fiber-only
7954,sheet,sheet->vesicle
7955,fiber,fiber-only
7956,fiber,fiber-only
7957,fiber,fiber-only
7958,fiber,fiber-only
7959,fiber,fiber-only
7960,fiber,fiber-only
7961,fiber,fiber-only
7962,fiber,fiber-only
7963,sheet,sheet->vesicle
7964,sheet,sheet->vesicle
7965,fiber,fiber-only
7966,sheet,sheet->vesicle
7967,sheet,sheet->vesicle
7968,fiber,fiber-only
7969,sheet,sheet->vesicle
7970,sheet,sheet->vesicle
7971,fiber,fiber-only
7972,fiber,fiber-only
7973,sheet,sheet->vesicle
7974,sheet,sheet->vesicle
7975,fiber,fiber-only
7976,sheet,sheet->vesicle
7977,fiber,fiber-only
7978,fiber,fiber-only
7979,fiber,fiber-only
7980,fiber,fiber-only
7981,fiber,fiber-only
7982,sheet,sheet->vesicle
7983,fiber,fiber-only
7984,fiber,fiber-only
7985,fiber,fiber-only
7986,fiber,fiber-only
7987,fiber,fiber-only
7988,fiber,fiber-only
7989,fiber,fiber-only
7990,fiber,fiber-only
7991,fiber,fiber-only
7992,fiber,fiber-only
7993,fiber,fiber-only
7994,fiber,fiber-only
7995,fiber,fiber-only
7996,fiber,fiber-only
7997,fiber,fiber-only
7998,fiber,fiber-only
7999,fiber,fiber-only
8000,fiber,fiber-only
8001,fiber,fiber-only
8002,fiber,fiber-only
8003,sheet,sheet->vesicle
8004,fiber,fiber-only
8005,fiber,fiber-only
8006,sheet,sheet->vesicle
8007,fiber,fiber-only
8008,fiber,fiber-only
8009,fiber,fiber-only
8010,fiber,fiber-only
8011,fiber,fiber-only
8012,fiber,fiber-only
8013,fiber,fiber-only
8014,fiber,fiber-only
8015,fiber,fiber-only
8016,fiber,fiber-only
8017,fiber,fiber-only
8018,fiber,fiber-only
8019,fiber,fiber-only
8020,fiber,fiber-only
8021,fiber,fiber-only
8022,fiber,fiber-only
8023,fiber,fiber-only
8024,sheet,sheet->vesicle
8025,fiber,fiber-only
8026,fiber,fiber-only
8027,fiber,fiber-only
8028,fiber,fiber-only
8029,fiber,fiber-only
8030,fiber,fiber-only
8031,fiber,fiber-only
8032,fiber,fiber-only
8033,fiber,fiber-only
8034,fiber,fiber-only
8035,fiber,fiber-only
8036,fiber,fiber-only
8037,fiber,fiber-only
8038,fiber,fiber-only
8039,sheet,sheet->vesicle
8040,fiber,fiber-only
8041,fiber,fiber-only
8042,fiber,fiber-only
8043,fiber,fiber-only
8044,fiber,fiber-only
8045,fiber,fiber-only
8046,fiber,fiber-only
8047,sheet,sheet->vesicle
8048,sheet,sheet->vesicle
8049,fiber,fiber-only
8050,fiber,fiber-only
8051,sheet,sheet->vesicle
8052,fiber,fiber-only
8053,sheet,sheet->vesicle
8054,fiber,fiber-only
8055,fiber,fiber-only
8056,fiber,fiber-only
8057,fiber,fiber-only
8058,fiber,fiber-only
8059,fiber,fiber-only
8060,fiber,fiber-only
8061,fiber,fiber-only
8062,fiber,fiber-only
8063,fiber,fiber-only
8064,fiber,fiber-only
8065,fiber,fiber-only
8066,fiber,fiber-only
8067,fiber,fiber-only
8068,fiber,fiber-only
8069,sheet,sheet->vesicle
8070,fiber,fiber-only
8071,sheet,sheet->vesicle
8072,sheet,sheet->vesicle
8073,fiber,fiber-only
8074,sheet,sheet->vesicle
8075,fiber,fiber-only
8076,fiber,fiber-only
8077,sheet,sheet->vesicle
8078,fiber,fiber-only
8079,sheet,sheet->vesicle
8080,fiber,fiber-only
8081,sheet,sheet->vesicle
8082,fiber,fiber-only
8083,fiber,fiber-only
8084,fiber,fiber-only
8085,sheet,sheet->vesicle
8086,fiber,fiber-only
8087,sheet,sheet->vesicle
8088,fiber,fiber-only
8089,fiber,fiber-only
8090,fiber,fiber-only
8091,fiber,fiber-only
8092,fiber,fiber-only
8093,fiber,fiber-only
8094,fiber,fiber-only
8095,fiber,fiber-only
8096,fiber,fiber-only
8097,fiber,fiber-only
8098,fiber,fiber-only
8099,fiber,fiber-only
8100,fiber,fiber-only
8101,fiber,fiber-only
8102,fiber,fiber-only
8103,fiber,fiber-only
8104,fiber,fiber-only
8105,fiber,fiber-only
8106,fiber,fiber-only
8107,fiber,fiber-only
8108,fiber,fiber-only
8109,fiber,fiber-only
8110,fiber,fiber-only
8111,fiber,fiber-only
8112,fiber,fiber-only
8113,fiber,fiber-only
8114,fiber,fiber-only
8115,fiber,fiber-only
8116,fiber,fiber-only
8117,fiber,fiber-only
8118,sheet,sheet->vesicle
8119,fiber,fiber-only
8120,fiber,fiber-only
8121,fiber,fiber-only
8122,sheet,sheet->vesicle
8123,fiber,fiber-only
